0.0,
9.728794690521964,19.492107054148054,
15.327771658937598,24.674232021752864,29.81353206804725,
20.500748074040942,29.844338604974478,34.89997007640441,39.72348119266497,
24.076993441479257,33.5640586176528,38.75188310398214,42.39685919223641,45.708799919088094,
28.636986834335048,37.854476136961324,41.70609938232106,47.10540076626106,51.26836007220159,54.92171061592442,
33.03552756057937,41.806904731782595,47.610845906428494,51.6938922502211,55.2116931366442,58.24043680162553,61.18507503936746,
37.716147577541584,47.238535916982975,52.24796368059451,56.55137838683294,58.96148376379298,64.17571272665981,66.60810793554612,71.43697063383594,
38.37786163800319,46.69416046983256,52.305980015556706,56.80430496371987,59.217802571848495,63.61943195431361,66.58774978276718,72.45810920188447,73.83063539125045,
42.047946490683714,50.73039955701994,56.32655547497006,59.58156031026062,62.225553136606884,66.81054717911088,70.19458185955476,76.19797597252082,74.42754479635732,76.60780053371022,
44.951635796763064,54.046317625945356,57.82839480054274,61.721703054058054,65.84132576680058,69.98901005928121,73.9730810336456,80.12362922835177,78.0418551868926,81.40630660470443,84.25072896294972,
46.70855969835575,55.925883838959074,59.29197652716536,64.82631979197922,66.7710349983513,72.37298262690261,75.61750261067347,80.51346882840652,78.7220183568642,81.88851207361687,84.81951383511738,86.60341994371962,
49.214909637100845,58.47832159235527,63.13869564543661,67.80944656851102,70.39126847036607,74.57895491648081,76.85776323566108,82.5404401472481,81.00850911404439,85.69245672090871,87.13190970828218,87.04600847693797,89.50568977369578,
51.33747649962815,59.997170557183296,64.0659526352422,69.06401627313748,70.81194307213765,76.94993870442751,77.9815335244511,83.78704145428405,82.2528428830944,86.35935333110696,88.69755908832087,89.3553566928772,91.14736912991509,93.85961797996252,
56.04792081733588,65.08772345470067,69.59627512463672,72.53271193201573,75.61338536339126,80.14745084943938,83.45274550275224,88.94577138540892,87.31124826985928,90.91743272109103,94.452483047412,94.31049660800954,97.37581693497462,99.05740993670393,105.71425801837367,
56.6709751926251,64.78130312119274,69.36241634031995,74.11717829260016,75.86723366363593,80.84827438415682,82.27838951885442,88.63307804514001,87.53631719106694,91.6450050194867,94.57226777927087,94.05231722661918,96.5885718611779,97.13691813968786,104.33763529655616,102.84370416063877,
58.436328866266884,67.61229587973897,71.3915819287663,75.91390620556982,77.85531875417195,83.42688873075305,85.17664605001228,87.59781673901189,89.39058071438781,92.93801826987895,96.52333938913475,96.6700519076995,99.92258412438657,100.3193785271285,105.37538621143418,103.31215992994004,106.1060017208581,
63.116854944070944,71.48416400936671,75.60657649689583,80.50295237429862,81.70843112587801,88.88494068066173,90.71551380742996,94.46586751551732,95.70176079783205,99.10306819673984,101.11023272492388,101.02631158690468,104.26271179336486,103.98615654590374,109.20860495573334,110.13306900229651,110.15433982681239,115.72480576136083,
62.66687008672369,71.11263108876403,75.25198846940275,80.45868743271923,81.75604665553007,85.84152133199126,89.80968027394348,92.86509757224745,93.60497275110063,96.54108222065037,99.97503053157413,98.9314796378919,102.80639622461761,104.61421573511352,110.13374868873963,109.47448648515879,108.51721877373957,114.85674606602262,111.62965968224853,
64.88151639601239,73.23066647984683,76.68954894852283,81.74514375511446,84.6050531837485,86.79727063318778,89.93617876097956,96.84970448966992,94.75181043861708,99.0669252257454,101.7891944096758,102.02139613899958,102.2842634480095,103.03503496732809,110.47124383208782,109.01890425901962,111.56220979516279,116.81632671548068,118.18199104231684,118.03189959818154,
67.0228701246749,74.94598520754887,78.87917328038355,83.48179539683998,84.83839581306978,89.06570210213056,93.66045560253713,99.15356651764893,97.26978888434192,99.02089256088898,103.1541067476358,103.43155800433748,106.0988225573726,107.34444173379097,110.3516339446271,113.41953184531758,114.11765217590585,118.45260060799671,119.47277643910341,117.52754377153092,119.12760612148715,
66.45047604898124,74.72030675814136,78.39941389587217,82.35248321181416,83.62400559869353,89.69425898799346,93.0344770099937,96.22186454757022,97.43612277469943,99.15390029074958,103.77128135899045,102.22669808052342,105.85182279853883,106.26099689181291,111.13818695362512,108.87597588112138,110.51607862834601,115.09150169609018,114.33717764925854,117.11263968186884,118.91028555642974,116.68814764939465,
66.99435345944244,75.30146130726875,79.1949353241363,84.12244101526942,83.32729566588914,89.64963287199662,94.5609619005751,93.17090109368952,98.03106789507514,101.77873948018903,102.76333801218534,104.57251955103013,105.48873237761856,107.81945028535186,112.72803701984633,112.44731821766419,110.37817694506941,117.22453415750572,114.3329374913999,119.52995366443396,119.95518327400978,119.25653598540416,116.21051128142248,
68.91641559975707,76.34110716137202,79.66105367052647,85.67591916109029,89.08608734047812,90.93691059283817,94.18208335860164,99.46843163047431,97.19010954505842,102.10282378528609,102.41125362296833,104.93928733261352,106.80727091318371,107.62241371223661,115.68425857009689,114.01282582782702,112.76704221419955,118.48331641525982,117.42028326979128,118.56982583272158,122.88138109130395,121.51661889546617,117.89956229599822,121.43461702504877,
71.78143916707026,79.94467976759329,83.189192898633,87.62956129626333,89.70520232814405,93.34975910142786,97.60230845819551,102.36305853124384,100.68273272695762,106.40999541339744,106.42434656094164,105.99242528570389,108.07653346492214,109.08938491580628,116.35878768232267,113.52932930435631,116.7610617202346,121.6306145948929,120.053105454012,120.34866977940796,124.23815615984469,121.43525674417509,123.26876330194246,124.97860587613441,126.454775895888,
72.90167260638798,81.53406806419122,83.63264602511869,88.11031157737747,89.77778871285086,94.89563716032755,98.78860091707708,101.62956672444696,101.69813917460431,105.79863804530007,107.56019639807508,107.63360994305755,107.86919680891965,110.90979987373994,116.32676599621769,114.39268081972412,115.65909230286559,122.57603077537446,121.03183215750931,120.90301731603599,124.36793288162593,121.09330598457707,122.24458801293909,124.6750433471706,127.61492495590737,129.01243901950212,
74.44782670118823,82.76900336056393,86.37643197167395,89.59015655839154,90.38971848123542,94.62307923533885,99.00520423013444,103.79727453113914,102.59834727150182,105.68175342279524,109.54282579780907,108.77108252570291,111.32092849625359,113.35094132675502,118.03174428331816,117.09429613087066,117.56186610315626,123.7397306053462,121.06884495026758,124.2002414096461,125.53597257105048,122.1174624134574,123.67373703160337,127.32933363852142,128.46732827688632,128.41039532549405,132.1069174008577,
75.7115085084301,83.68115961200252,87.40267458954135,90.91461403633126,93.17200171218104,96.51750937291784,98.59878410289939,103.61249973724645,104.90745962326095,106.83875599537937,110.36728732200434,109.6220496992802,113.20132407055993,112.67080236429662,117.256915067911,118.62784887450938,118.69390189006812,122.92697879300121,122.72918392170291,125.83364314857404,126.51360280328066,124.84566729770705,126.30132852169758,126.89762096479932,128.8317873221039,130.30392352774757,130.36910116740933,134.2269930080821,
80.28616490615033,87.89735110487312,91.45461443014113,96.60477526368257,99.76799153563844,100.91172104715417,106.06924963017855,109.32586768219588,108.66838274546508,111.83378953027733,113.82090126183635,115.2076094010132,118.42138779684123,119.25954256593485,125.02445157513174,124.10120554444067,123.20271540157735,129.33682804544773,127.09641342319077,129.0054531730461,134.89074619023143,129.05845871283654,131.29415160818397,128.69410537151296,135.49654495786623,134.31937841397254,134.9205925238628,138.10507526626125,141.75246396494174,
