0.0,
5.792784856637243,11.131406837175849,
9.228895175177543,14.266097093214945,17.74426730754635,
12.28087669083355,18.14075694749168,21.444278397623492,23.42823914493982,
16.975545033729432,22.822085612087882,25.816608690795658,28.84882589380392,33.64600853153681,
20.24226160440829,26.07101418920643,29.36490219541391,32.23023655283036,37.486577007616816,39.694049487617534,
21.912359696005453,27.420207928591445,30.83572093013325,33.888839747466974,38.34905290691902,41.54567768198096,43.25510026555759,
25.216610247439675,31.082972157704553,34.351961384916656,36.644327696184746,41.522559592971014,45.12462147251582,45.45867908664016,49.05749663614843,
26.790424017708293,32.702457110746685,35.67170081228234,37.635313501449346,42.99225257796447,46.595163936514,48.15930896550728,51.04494683928779,52.3490684210389,
28.676097536970243,34.12633539195039,37.84314936026043,40.25220456036429,45.026342855247904,46.72430976175585,49.80985574072326,53.211430360209604,54.3860434475199,56.712899302509825,
32.01342130978608,37.376163629817185,40.37305822553597,43.0814248166195,48.007176171221296,51.481572328515455,53.784837357395126,55.216728158934664,56.045792012616694,59.49923543194899,63.30719802972632,
32.39849036098704,38.10663833370161,40.63050191370552,43.54208761215949,47.641259514410166,51.769545295616446,52.612726741394454,55.82990811465964,56.429438832152734,58.158252710734686,62.56221609160575,61.70126878261517,
36.38051695848579,41.69402130132555,44.264218355320835,47.501462447835785,52.25599837169066,55.89094884175151,56.37283961806584,60.25670464388752,60.366269128732384,62.495166119333874,66.50163039846053,65.27938885199846,70.15461307163248,
38.893511125766096,44.839750841628884,47.9330619562173,50.38869264353149,54.4997504063143,58.22614493963002,59.79303674682377,62.79407909836428,62.994522934459454,66.06865964644606,69.12445407300103,68.21227512080166,72.49675838895907,75.96593803462912,
40.14901600112376,45.445944823519056,48.757869289139855,52.40706460177896,54.77853479382995,59.353221176709376,59.947946130612316,63.38110842947191,64.12959803270559,65.82320711831973,70.6166546734632,67.77844823862318,73.56129185199738,76.78973613693947,76.10564740483393,
42.62593021272324,48.15969085308091,51.689246086383726,53.319693085315,57.840886150113356,61.224118711444746,62.48678352355366,66.3703671162238,66.00617183837196,68.90299040284634,70.65468852401641,71.55398319327547,74.90777805117597,78.35735644939872,77.99507127500938,79.76574804865282,
44.019183956854285,49.47975729369157,51.7841193789438,54.70838531910515,59.45227794596674,63.34670014269723,63.59863980533921,67.10408151246237,69.03363932423979,71.51641507046847,73.17931625307311,72.61023002165751,77.22674926853104,78.80660827598031,80.99216973151326,82.93826773235729,85.99585169879396,
47.588125418344134,53.29129630193474,55.70429660006676,56.85014488463626,63.49518359791004,66.46812735504297,67.75977971229364,70.1893131003712,71.37340368271052,74.4163933909795,75.82664112813022,75.83325715236501,80.5482165867682,83.57282241972551,83.24449801947645,86.18984005183785,87.46442706753557,91.1609498478849,
