0.0,
0.5763248569813301,2.5127928395058916,
1.2220756258786727,2.5231666199207985,2.9932769683399227,
1.253859020132162,1.3773899839184198,1.441858242588248,3.3664232265753826,
1.9308832957137618,2.042303221987046,2.5522445491311885,3.727412828827881,3.4572073565500947,
1.156802683711748,1.2925215475370364,1.395152534304978,3.254061640220959,1.7256968713561174,2.99905068131724,
1.8070077161512708,1.8630840382782128,2.7042116515150925,3.4839397717477043,3.9294515287772875,2.3821753201555604,3.6637262191416227,
1.2264533350305367,1.317768936310423,2.657968930627582,2.9888021215396168,3.7760883141581694,2.258298743448074,5.233875124636184,4.227879289676066,
1.7602888930136562,1.8419914209550834,2.782041361044569,4.071076297622552,3.4588347550981453,3.936092611584465,3.795107714833211,4.739928476543417,4.597563157704512,
1.2778941610065806,1.405480707577982,2.503224220296055,2.387208235986177,2.9550512342633346,5.15966046294073,3.7222249516019725,3.305831391185293,3.8728189006693974,4.201434159517729,
1.9333712975372461,2.819733174093278,3.853915393805645,3.672175327895248,3.2620966557913857,5.872214368950557,3.108388704142858,5.773280547896151,5.868965207269311,4.335342883475023,4.372122060311227,
1.2006474004066046,1.3663461314112897,3.7676598683120615,2.9933773750702763,5.399719586534915,4.193781327617211,4.63902871390529,5.1336519402760405,4.575474524827245,7.140649382738639,6.207903719688324,5.566140154577544,
2.0079963220505976,2.7882559045368405,4.581449966893156,3.226541054248878,4.507725197698969,3.392502602984384,4.739641006616559,4.813643214593519,6.110327896360656,5.482887055728656,5.922262094844751,5.71974877984362,6.0009850678695305,
1.522673115048565,1.6605613310682064,2.0523967520560933,3.3177555220462676,4.447154472166348,4.648514910398365,3.849178635261623,4.615593615051534,6.396129725126138,5.059399282721985,5.02284964407281,5.702910163795375,6.597014517250202,5.3799222844584165,
1.9425110212701509,3.3939463136203663,3.023238515600385,3.165698044827725,5.041687816173783,3.747646868933945,5.630543410850423,5.459236817771676,6.156141300213416,5.466687640878757,5.348523348858546,8.082021770411286,7.175263835295155,5.335541423444106,5.752864855798587,
2.057384513162167,2.128786091206967,2.131498779893198,4.206191683463448,5.363337877775336,5.886337797813603,5.002696425524268,4.318916822873378,5.439694126078864,5.416409901027741,6.493681825423869,4.576826486093765,7.283433346781857,5.733365659584275,8.218643002453124,6.815102578638946,
2.8260091903406424,2.9262847033514876,5.021601228026491,5.2844828562769575,4.606150374741645,5.083201465096825,6.343428889359731,7.379064754031536,6.954082911694567,6.204170383313359,5.769398070991771,6.623183122073153,6.905348721137852,6.828467584710243,6.0829105253919735,6.774327598350788,7.182938338504959,
2.5752638746150414,2.892327713397252,3.932285262599309,5.462784834219972,4.691902890995719,5.147411292373443,5.410462405811938,5.6079124494104,5.751976235549431,6.437714300553961,6.913381584520597,6.961960027181749,7.816202043123843,6.554552051627929,7.663941161391189,5.914440448108012,7.69798509551436,6.781631460111797,
2.246439665959955,3.059047439897284,4.931451709585187,5.089201863130966,5.005269660508552,4.934699082809095,5.324783148539695,4.654283177855839,6.532385310989493,4.8120692828708265,5.464239993856639,5.710697045584018,7.290115529091073,6.094185855445122,6.572390207372064,7.637258550525898,8.835704434710623,8.59797325277162,7.055043993609715,
1.7014983385467408,3.305427715406304,4.0880349112288545,4.799371643277482,4.370674889751504,4.0343239776288335,4.566822607329876,5.5277977777956595,4.963560266024844,6.3530913770923965,7.407784036852685,4.711219184995192,6.414368585379461,5.295208864996727,7.208550864970912,6.324653546471944,7.0485315529550325,5.525414700739358,6.887070458985697,8.825782189950951,
4.556454689451162,5.079029472333701,6.047035839860159,6.45143334239434,6.802174578183103,7.360916226971348,8.820614560383344,7.7110399326084655,9.240910571606168,7.448280853902475,9.357808563738086,8.71144203517113,8.21149576351236,7.404550872888427,8.108847837749165,8.232508934327925,9.243987890039064,8.414658570163596,8.484420809518744,10.323053438246657,11.664380811423758,
4.048323672125297,4.011748623094223,6.612564526334539,5.9505038235864385,6.08365622271493,5.0733321019127375,6.598089101841589,6.102270026363253,7.9043538347401405,7.702760136816073,9.108058339373487,8.23228335571891,8.728875939003357,9.84180545095311,8.92324097819027,8.67799312814005,7.40417082288158,8.782680477363321,7.715527228282373,10.54011888689734,10.157742011317449,8.894101416044272,
2.6118775302351738,2.6972208019540096,4.010279063274417,4.736840208446866,6.328800913635562,5.552075626652881,5.332320743496984,4.886230722588197,5.286979041479702,6.006508195155539,7.984144267220203,7.414819631719703,7.792325827679067,8.011811683769066,8.073206863350132,9.366112551800251,7.403647537794614,6.605078410800002,8.110329274984732,6.201069274475403,8.48344616543609,9.621073028039492,8.057521456773353,
2.637752801331765,3.280067816297293,4.792537197097861,6.066223468510148,5.6311614204644975,5.768934525572564,5.394679947316033,5.890475530531414,6.6372928203792165,6.274628048160535,7.965100826294841,7.437785452459873,7.138551302746462,6.174004534567346,7.180656857602632,7.224925952307316,6.959682885403349,8.998838583596987,7.836397214656021,7.5160300386786325,8.00081318781727,11.423261233468441,9.685251640793961,7.894680637264284,
2.2494150369502153,3.1457051935992015,4.3653846170762405,4.028252662097542,5.074234814939408,4.983999373255905,6.1188063550569,6.458537849951259,5.083138603099528,5.797837097979666,5.932798984561151,7.29596274998632,7.875061344315621,6.963523745884324,8.149998445282257,7.66078357267707,7.973112571172116,8.620742723888982,9.429688344942713,7.511034600585211,9.546463156263329,9.669897862204724,10.002359157758075,10.45808301613457,11.672234950816284,
2.7905907238919063,2.8562176445534395,5.644742843344763,5.190701468075473,6.057277423268979,4.650670816507627,6.63507683259832,5.867211187042406,6.14455338755728,6.589369466945742,7.6383210332155675,6.3345705956393745,6.977438281829475,8.61816727459965,7.6702384062371305,8.807521176718305,8.472143505305484,9.087876521267182,9.020792262922111,9.398878838299996,9.552409248487956,10.795631803623662,9.245335378811712,9.355342802238116,10.774742855148038,9.024930845607793,
2.029503960209227,3.826201179750993,4.396187288569652,4.102869937022757,4.286380173326249,5.526121236212155,6.068345326855969,4.703087135669075,6.496186861648522,6.987350314717263,5.882049567226571,6.18617128807215,7.9412900583387716,7.449833587324366,7.840529860725541,7.718481547501065,9.050891597003103,10.062814202121569,6.714086028429642,10.439320762470889,9.467415917013962,7.071094176256048,9.413172698553288,8.630999154234356,9.519422545199063,9.07134488704176,8.452576478060406,
1.7916338256251123,2.044328425912774,4.691436957114117,5.227407170351832,6.276843807337168,6.005576530212609,6.151757930165832,5.228906748800793,6.6543474701633505,5.614659644885654,7.065040770720673,8.356581790093495,7.347462136509198,8.797167173324995,6.882215126345467,8.120112863325387,6.619031859745281,7.86045760267626,7.845055416798107,7.514084968723103,7.560367093099789,9.629759312904133,8.730827787427014,9.444484106038843,8.209532095419542,10.074397103496716,7.688496185079958,8.149322133523402,
1.9560551311441976,3.386158172849468,4.484107182451978,4.14392139512461,5.341008737730263,5.139366041408522,5.893053575455025,5.655450686879593,5.878918402259357,6.971685331227935,9.060058367378103,6.491754670019769,7.335099297967973,6.844208369424187,8.510568025978225,8.878580563669859,7.168433584056546,10.290670493780368,8.654799071117006,7.815635278052666,9.651738027785298,11.655996550139266,9.550154793400178,7.922982509648997,9.332641059412042,9.648661989205767,12.436285076286286,8.452994782724472,8.406023463119302,
2.511926623228837,3.924368454803852,4.661161177373326,4.991005495662441,5.262755637835537,5.664533998281311,6.523118919038018,6.1678135171773905,6.514609884258963,6.545595312650692,8.72425010019792,8.056622081291279,7.618372496370308,6.349173069320682,8.714862419050062,7.9456808636220595,9.706678794354616,8.578419903439093,8.324446997973325,8.832302898216701,8.424661526038427,10.10564849021543,11.678148438439004,10.397959290606327,9.570825326676514,9.637272630487752,9.418457211965078,8.027725774941482,10.427924072355076,6.662597603260457,
3.184548366813899,4.633410596651641,6.063635037190111,4.7744112979890385,6.800978653045668,5.515096673723897,7.743129429309585,7.069005256927485,7.046766983372401,8.297466782580987,7.6906897243596735,9.217723540875197,7.114313355450334,8.57413318251996,7.093945385903837,8.34358253995923,8.169053872376612,10.120307470496003,8.204785608570273,9.032622391278345,9.407562066331518,9.072543758501523,10.86645066805512,9.853241854937886,10.842729504219124,11.242191988238075,8.629026409024387,10.813249217955393,9.545895770230626,9.83639255474011,12.211729230250924,
1.3580760551871065,4.113981413513116,4.309945942985473,3.426477162411513,5.086128938243693,5.55558910491695,5.508730149314917,6.863512494654206,6.595751698715217,6.071655298823223,6.963475102046329,7.951157255139901,7.3114441397342285,7.619003950321722,7.302189842347497,8.401501203467198,7.449570549156294,7.89305127550331,8.77469817574106,9.299583419946904,9.859826584007227,8.690206321084137,11.828937541030163,8.922062674354715,8.349244866306288,10.076257863128381,10.597555781552883,9.10386415106981,6.955744023847835,10.658622436307608,11.901298315307981,11.961290674730376,
1.650140170437953,4.57749877412071,5.514757777542123,4.807259627765533,5.989968063301406,5.062206935091789,6.366622314248415,7.000198483056675,6.837551715203063,5.197029498959768,7.063501508381913,8.06174027274018,9.414011981604652,7.446698203807856,9.054452964471903,7.083774224900429,9.789918910005728,10.828108477195459,10.1793880468736,8.0523628393559,9.581622298420317,10.641292995092039,9.409339778813273,8.839159044611417,7.638862215702236,8.02420891713005,8.654088003189427,9.05936307545912,8.939679872497852,9.872685509941403,10.413464003238575,10.240085643145225,8.026440200853028,
3.691600772875445,4.82292905651938,5.870065664173698,5.612239863647834,7.171282998732488,6.509572851988161,7.242805358393964,6.87776964924897,6.649926267752534,7.97770491451483,8.054482290835534,7.942952864506949,7.412240185205159,9.38677893777057,7.9553972761110465,7.681430234052196,10.56831105462736,10.009478112773241,10.886473656910365,10.737848431527382,11.08586076830154,11.232943060616938,9.864949829424445,9.545444634234286,10.941340360487315,10.545528640156677,10.510491578458176,10.4285012117342,11.264536304214058,10.074958912955388,11.445430004405264,11.073567416202387,9.970563303044475,10.343914215049807,
2.9796168232781004,3.737933117823623,6.345315397118135,4.901869279327209,5.344179900867271,6.760429553839433,7.050519729619915,7.135069739264591,6.448556859296751,7.75454343421781,8.421847656818219,9.596679108388502,8.052924430280772,8.311261888315732,8.87740740647967,9.641778531759822,10.85899047942347,9.139753579859665,8.230229463200825,7.785430422392524,11.814306525305586,11.414939981264583,9.86917567550789,9.118832233794558,10.496070006999364,9.086354523125273,10.508145795134542,10.914101814391083,9.666789930279554,10.396396560645018,9.06171418871338,7.845868963547434,12.065511647205685,10.857190289841553,11.067644649842638,
2.669806896240476,3.4549189328717937,5.062421558003112,6.337339292008708,6.390011535419453,5.669533895728046,7.020075319634283,6.80825317599077,7.197792418166585,7.102746843542452,7.129185868831536,7.057199258318788,7.869030075536774,9.456971106456429,7.061813881074845,7.715403999895096,8.214265010518726,9.025746639942449,8.030754611168183,9.525365812089765,8.944781994014981,10.837093869715146,9.2900836873642,10.802307677654401,8.61653451942434,9.687724704830625,11.220363066161017,8.839392405726032,8.208799166040096,10.094199557085417,9.532640297712836,10.991282928730403,9.208338839174473,11.66755917181527,10.362467998773548,12.53333438125912,
2.6040340564756463,2.6338969790835822,5.435347561557491,5.409957940505067,6.3953328415279795,7.141922211891217,8.25826003489781,6.194555293296856,8.242660769144228,8.529500158119184,6.688034746523565,7.479242176931106,8.660733814499286,8.226765324540393,8.1724290066684,8.179695483756655,8.785970168426772,9.308048213033024,7.877555360808638,9.450883875168435,10.476592876683812,10.727159106322325,9.806222229104046,9.152469038337774,9.927740090715416,7.6493624418204815,10.432444894670814,9.57810102459797,10.46993320440557,11.459603865266114,11.704767266873391,9.459103593849962,11.366717494211379,11.788105487747679,13.468191840187252,11.253919826459358,11.140235841928677,
