






















248.625,8.0E-8,1035.0,1.4E-7,1040.0,1.4E-7,1040.0,3.4E-7,1045.125,2.6E-7,1045.25,5.0E-7,1046.375,
271.875,1.81E-6,933.375,3.13E-6,934.5,4.6E-7,947.75,8.4E-7,948.125,4.7E-7,951.875,8.5E-7,954.125,
202.625,2.82E-6,1151.125,4.88E-6,1155.375,1.19E-6,1164.5,2.14E-6,1166.0,


287.0,
25.125,46.36155048,53.25,82.48064327,59.375,82.48064327,59.375,146.69245427,62.0,146.69245427,62.0,258.78097682,64.625,67.875,0.9518964173284401,
43.75,79.35212039,53.875,138.83437005,59.625,138.83437005,59.625,246.68939881,61.875,246.68939881,61.875,433.76488365,65.375,66.5,0.9527054480451126,
36.875,33.05598463,67.625,58.1829434,74.0,58.1829434,74.0,101.21092774,75.75,100.90468299,76.125,175.13648213,81.875,86.625,0.19091679232119138,
34.75,40.16057774,66.125,69.91148857,74.125,45.66892686,85.125,79.24883775,91.25,79.24883775,91.25,138.18284367,93.125,97.75,0.33163266376284795,
29.75,20.26221846,64.5,35.49884908,70.0,35.49884908,70.0,61.52736358,75.375,61.52736358,75.375,109.66568018,76.5,80.125,0.9896656729846912,
23.125,35.62780452,53.75,61.62054047,59.375,61.62054047,59.375,108.84255394,61.0,108.84255394,61.0,188.24043286,65.25,69.75,0.9368663707759859,
66.75,68.68428539,80.125,121.06026087,85.875,121.06026087,85.875,210.22377211,89.125,210.22377211,89.125,368.93777092,92.125,94.0,0.9518394690531172,
31.0,37.85157075,55.5,65.42710817,62.0,52.95786237,68.375,92.00193885,74.625,92.00193885,74.625,165.07279366,76.5,80.75,0.8170864927071431,
43.0,82.47943912,66.0,143.58826372,75.25,139.78919075,77.0,245.38381367,83.25,245.38381367,83.25,427.1940596,86.375,87.5,0.713801127330389,
27.375,41.13977074,55.5,72.81066311,62.25,72.81066311,62.25,129.1354938,66.125,127.66541811,67.75,223.36193759,77.625,81.75,0.788055140340075,
25.125,24.4557664,63.0,42.3811531,69.625,42.3811531,69.625,73.84063253,74.5,73.84063253,74.5,132.94950665,76.25,80.375,0.6343297409448564,
72.125,52.04503652,91.5,90.33703568,97.625,90.33703568,97.625,157.53043134,102.5,145.30908488,108.375,251.7660927,115.75,119.25,0.012248072552270228,
113.25,100.28622989,114.25,175.46092935,122.375,103.97005153,138.875,183.22739377,145.375,183.22739377,145.375,322.44004878,148.25,151.0,0.5964173053601648,
85.25,100.34803885,85.375,173.42920187,99.375,173.42920187,99.375,306.66579984,101.25,306.66579984,101.25,539.78872065,103.375,103.5,0.9168163093499091,
42.75,32.15580835,70.875,56.23842442,76.5,56.23842442,76.5,99.02801869,78.875,99.02801869,78.875,172.72343219,81.0,85.75,0.9807497990834245,
32.5,46.90366914,54.75,81.34184867,59.5,81.34184867,59.5,143.67195685,61.875,142.87667902,62.0,246.9847704,72.875,78.75,0.5985941245970298,
25.75,44.80306494,52.25,79.61565935,57.625,79.61565935,57.625,141.03599396,59.5,121.1974823,67.75,209.89404,74.0,77.625,0.8953097286918573,
33.25,85.99612459,63.625,149.2863332,74.5,149.2863332,74.5,260.86083292,79.25,155.10604384,97.25,269.25123857,105.875,110.875,0.8541769871088982,
35.5,20.64820962,64.25,36.39411325,69.375,36.39411325,69.375,63.44057718,71.5,63.44057718,71.5,109.79284758,74.5,82.5,0.9676640982538322,
39.5,35.76959569,63.75,62.61136401,68.5,62.61136401,68.5,108.70124962,70.0,99.0996201,74.375,173.83214621,80.0,83.875,0.9227649300998457,
40.375,54.8498295,66.75,96.35184271,74.25,96.35184271,74.25,171.02925215,77.125,167.12541196,79.5,290.70229559,89.0,93.0,0.19015498601045114,
48.625,40.37468044,70.875,71.47738788,77.375,71.47738788,77.375,125.45973302,82.125,125.45973302,82.125,219.09874545,85.0,89.875,0.6043920481107573,
52.0,35.16838012,85.875,61.46698556,92.75,61.46698556,92.75,108.39154079,94.75,103.32457373,98.25,178.9477511,105.125,109.75,0.05768399039404995,
38.375,45.35214167,60.5,80.84284064,65.625,80.84284064,65.625,142.86028692,68.5,142.86028692,68.5,249.43322007,71.25,75.25,0.8772310299868501,
49.125,50.01028485,71.75,88.50345571,78.0,88.50345571,78.0,155.57958281,80.5,149.53858951,83.0,259.27721648,89.375,92.5,1.9132377892881198E-5,
21.5,39.06690155,51.375,68.01431579,56.875,68.01431579,56.875,119.68273536,59.75,112.49910727,62.5,196.76779093,67.25,70.375,0.0013197126702011916,
30.625,48.28747082,56.125,85.0893861,61.375,85.0893861,61.375,149.65380801,64.25,94.55896472,77.0,165.10153711,85.125,93.25,0.0076906746377697404,
65.5,84.11688804,74.875,145.45226767,82.375,145.45226767,82.375,254.61674639,85.5,83.8447136,110.375,145.56160026,116.125,121.25,0.08077458971083278,
57.25,57.79016745,78.625,102.69491821,83.875,93.09537818,89.875,161.38739289,98.875,161.38739289,98.875,279.84331998,103.5,106.875,0.11421772880718409,
40.25,33.52814691,62.375,60.06076804,66.875,60.06076804,66.875,104.33684302,70.0,76.46230536,80.875,135.18108956,86.5,91.25,0.8266699126558128,
39.625,26.35701305,70.875,46.20707876,76.375,46.15282952,76.75,80.35174886,82.125,80.35174886,82.125,139.36758419,86.25,92.25,2.1080233074371343E-4,
44.0,13.27142337,81.0,22.99529351,88.5,22.99529351,88.5,40.30041673,90.0,40.30041673,90.0,70.80797673,97.75,106.625,0.596609011700515,
40.5,82.26976285,65.75,144.06874454,73.5,144.06874454,73.5,250.65138842,75.75,250.65138842,75.75,444.60397508,78.25,78.875,0.9313149483017245,
30.75,29.25891103,59.875,50.98597177,65.875,50.98597177,65.875,90.03101319,68.625,84.87502309,72.375,149.09651361,79.0,84.125,0.6471225208640455,
34.875,44.48985946,55.625,77.29667859,61.0,73.3630712,63.5,126.99706479,68.25,126.99706479,68.25,219.69570964,71.25,74.875,0.18164108505472856,
32.0,56.30684192,54.625,97.48332482,60.0,97.48332482,60.0,170.37387512,64.0,128.77122571,72.25,225.98600742,79.0,83.75,0.06483528092925749,
54.75,68.42093849,75.375,119.98364724,83.875,119.98364724,83.875,209.70952839,87.125,204.84546375,88.75,357.44305132,96.375,98.75,0.8456834702875016,
78.25,99.8495149,78.375,173.94182766,84.5,127.81770791,96.25,221.59240272,103.375,221.42359841,103.5,384.30719722,110.375,112.625,0.31661140120548414,
44.5,37.13488692,64.875,64.40782259,69.5,64.40782259,69.5,113.4432256,74.125,113.4432256,74.125,203.03847997,75.75,78.375,0.9287733624278214,
83.625,90.41416676,87.375,159.75675847,93.25,140.70785177,99.5,248.66281751,105.125,248.66281751,105.125,435.33904653,108.125,109.0,0.794645365078318,
43.375,58.09350639,65.625,102.52782461,71.25,77.03125973,80.375,136.85710477,85.0,136.85710477,85.0,237.71812804,87.0,90.0,0.7409741817945709,
23.0,45.80254502,54.25,80.82000745,60.625,80.82000745,60.625,141.22736484,63.375,130.62169146,66.375,227.98934095,72.375,76.375,0.9049885952271831,
32.0,83.09048472,55.0,145.15701797,63.125,105.20318544,72.625,181.87569718,78.75,181.87569718,78.75,323.13978957,81.375,83.5,0.6808312255728687,
27.375,12.75694902,62.25,22.27051868,67.875,22.27051868,67.875,39.17582712,70.0,39.17582712,70.0,67.94512675,74.125,82.875,0.5306546383192938,
27.125,45.35681734,57.625,79.67608508,64.0,79.67608508,64.0,139.54715595,65.875,139.54715595,65.875,245.02003047,67.875,70.5,0.9513882379207912,
38.625,38.29805723,60.75,67.00849558,66.125,65.57417866,68.25,114.27905552,74.5,114.27905552,74.5,200.66107333,79.5,84.375,2.0999638157528266E-4,
25.375,33.23059676,58.875,57.72019722,65.0,57.72019722,65.0,100.04131718,69.375,100.04131718,69.375,175.44470954,72.375,78.875,0.9850861600111571,
21.875,21.99298652,63.875,38.12027251,70.75,38.12027251,70.75,68.67547167,72.375,68.67547167,72.375,119.14089197,74.125,79.625,0.9490395283875148,
41.75,46.5547071,60.0,81.30413135,64.125,81.30413135,64.125,142.06716674,66.125,142.06716674,66.125,252.26324738,68.75,72.375,0.9670912487430894,
52.125,45.49681214,79.375,79.90164693,86.5,79.90164693,86.5,139.24242917,90.875,139.24242917,90.875,243.31354867,92.75,95.125,0.88232906622915,
31.125,33.06805143,64.125,58.41925744,69.875,58.41925744,69.875,102.00786884,72.375,79.167028,80.75,137.54927572,87.0,92.875,0.00320940288586037,
33.25,28.71452208,55.0,49.6568996,59.25,49.6568996,59.25,90.04897098,61.0,90.04897098,61.0,156.21389513,63.5,69.625,0.985601238940988,
28.0,21.22285014,59.0,36.9260307,64.0,36.9260307,64.0,65.29154351,65.75,65.29154351,65.75,115.79605536,68.0,74.75,0.9873294288550484,
28.25,16.49637393,63.625,28.81284801,69.5,28.81284801,69.5,51.26450505,72.125,50.87688815,73.0,88.27701351,77.75,82.75,0.009112605300859559,
45.75,42.99804094,67.5,77.00900105,72.375,77.00900105,72.375,136.67207944,74.0,136.67207944,74.0,240.04648165,76.125,79.125,0.7973651920329369,
24.625,27.75685165,57.25,49.15166636,63.125,49.15166636,63.125,85.60374433,65.25,85.60374433,65.25,150.19586984,66.75,70.5,0.9837421818124319,
31.25,38.75689326,65.625,67.97281078,73.25,67.97281078,73.25,119.70028874,75.625,119.70028874,75.625,207.93068324,77.625,81.0,0.9650066973396206,
54.125,63.18918925,72.75,111.01591111,78.625,111.01591111,78.625,191.86358525,81.25,182.57841296,84.125,316.24172517,91.0,93.625,0.014361379147888941,
47.625,55.1002885,71.875,97.7645912,78.75,97.7645912,78.75,172.73213739,82.625,171.55087942,83.125,299.7858533,89.75,92.25,0.565736836915755,
43.75,51.47674183,73.0,91.23374269,80.0,91.23374269,80.0,160.21186914,87.5,160.21186914,87.5,279.94837809,90.875,94.875,0.6871998973853233,
35.125,44.2248489,60.75,78.1000824,67.0,78.1000824,67.0,140.18276987,69.25,140.18276987,69.25,248.04952392,72.5,76.25,0.48866404336722463,
53.125,75.31851061,67.375,130.60415874,72.125,94.92055956,81.875,164.62844462,89.75,164.62844462,89.75,290.01684648,91.75,94.125,0.8635609945065651,
35.125,52.08904631,62.75,91.26790432,69.0,82.878569,74.0,145.11491444,82.0,145.11491444,82.0,252.0040806,86.25,89.25,0.0014458960638776893,
31.125,40.85097718,52.25,72.59598399,57.375,72.59598399,57.375,129.19786283,59.875,59.17542289,74.875,102.61156165,82.75,93.625,0.8039148475888124,
27.375,26.89234539,54.0,46.52911113,58.75,46.52911113,58.75,82.36968448,61.625,82.36968448,61.625,144.57928285,64.25,70.125,0.9734379080599691,
32.5,42.52037863,65.25,74.6015279,71.75,74.6015279,71.75,129.35201386,75.5,129.35201386,75.5,229.85124272,77.25,80.0,0.9703927805907414,
25.25,45.63683777,56.625,79.90899446,63.0,79.90899446,63.0,139.76040827,67.25,139.76040827,67.25,248.62930897,69.375,72.25,0.7946448720225141,
29.5,24.67619128,68.625,43.22455081,75.5,43.22455081,75.5,74.76779796,77.875,74.76779796,77.875,132.90946468,80.375,85.875,0.9734657103428838,
38.875,30.22291114,68.0,53.84779994,73.375,53.84779994,73.375,96.30280719,75.625,96.30280719,75.625,168.57266312,77.75,82.5,0.9054029669462964,
97.5,101.32082534,97.5,177.85356203,99.25,177.85356203,99.25,308.27669072,103.375,195.73967918,118.75,338.42691237,125.625,128.375,0.8156249443287229,
50.875,36.81131007,76.25,63.69660809,81.5,63.69660809,81.5,111.62929049,84.375,111.62929049,84.375,193.6895293,87.125,92.25,0.955486840569183,
25.375,17.10974885,56.0,30.26180438,61.125,30.26180438,61.125,52.7523105,73.5,52.7523105,73.5,93.73267318,75.625,82.125,0.9291215154704994,
28.5,44.23242438,61.5,76.47596017,68.0,76.47596017,68.0,132.42473796,74.5,132.42473796,74.5,238.52929251,76.125,78.625,0.9649656192306382,
27.0,16.88184137,59.875,29.58295052,65.0,16.88518254,77.625,29.26353322,82.375,29.26353322,82.375,50.85516541,86.25,96.0,0.6952683590166112,
27.5,40.7747026,54.875,72.03711723,61.125,72.03711723,61.125,125.99845999,63.625,125.99845999,63.625,219.76206313,65.625,69.0,0.9698354727199157,
33.75,39.66814088,60.25,69.83078706,66.625,68.75663176,67.75,121.16276595,72.5,121.16276595,72.5,212.74075345,77.125,83.0,0.8278704452836304,
47.125,56.82181159,70.75,99.27509112,78.0,99.27509112,78.0,176.49789935,80.5,166.4617123,83.25,291.92650739,89.0,91.5,0.052272552390286,
81.0,54.86640749,99.375,95.54462249,105.75,95.26518692,106.625,165.2736057,115.25,165.2736057,115.25,286.04661174,117.5,120.125,0.9083967793357021,
55.375,62.76139369,76.5,108.99469842,82.75,108.99469842,82.75,191.29770981,86.0,187.84018678,87.75,328.93892511,96.5,99.625,0.845816252813552,
55.125,54.14409964,72.375,95.00665325,78.25,95.00665325,78.25,167.79044546,81.375,167.79044546,81.375,300.59847989,83.25,85.25,0.9341634632575053,
44.5,50.36988374,63.25,90.61916436,67.75,56.41998219,78.5,100.15262066,84.375,100.15262066,84.375,177.49961747,87.625,91.5,0.02125521476041299,
32.875,44.31099014,59.375,77.27268924,65.0,77.27268924,65.0,134.31572169,67.25,134.31572169,67.25,235.96305609,69.0,71.75,0.9702418631441544,
51.75,57.19781812,72.875,98.84971668,79.375,98.07828654,80.5,170.76284791,87.875,170.76284791,87.875,300.73269002,91.125,94.125,0.47593822330284924,
50.375,26.94050399,74.125,47.22413669,79.75,47.22413669,79.75,83.14974928,85.5,83.14974928,85.5,144.8466489,88.375,92.375,0.009926615721566404,
40.125,55.6946571,62.125,98.70497418,67.375,98.70497418,67.375,175.1565402,70.25,175.1565402,70.25,309.82981427,73.0,75.625,0.7040632594686347,
30.25,40.96972681,56.25,72.45126741,61.25,72.45126741,61.25,127.4207979,64.875,72.95588618,85.125,128.24895428,93.625,102.25,0.7469159644860696,
42.875,23.10641942,70.75,39.96346349,76.5,39.96346349,76.5,71.34556675,78.25,71.34556675,78.25,127.55444256,79.75,84.0,0.9794255391226762,
53.25,49.6673235,75.0,86.06289627,81.25,86.06289627,81.25,149.21874924,86.875,149.21874924,86.875,262.93746157,91.25,94.125,0.045359202721919664,
27.625,13.54065712,61.125,24.09981935,66.5,24.09981935,66.5,43.35493584,68.125,37.00238859,74.125,64.33066241,80.5,89.25,0.9635548349248946,
39.625,48.52961796,63.625,85.24151288,69.5,85.24151288,69.5,150.04434015,72.75,150.04434015,72.75,265.00717501,74.625,77.125,0.9682590450138299,
44.125,24.60288263,70.625,43.88037452,75.25,43.88037452,75.25,76.45829215,78.625,76.45829215,78.625,134.4298889,86.125,91.125,0.8385784728159533,
38.625,61.820678,58.25,110.1491366,63.625,101.84554712,66.75,176.41102341,72.625,176.41102341,72.625,309.23830651,74.75,76.875,0.8257068579890464,
30.875,43.3160488,53.0,77.44834656,57.5,77.44834656,57.5,134.05501048,67.625,126.87915752,70.75,222.0110535,77.125,81.0,0.8889368715476671,
44.75,47.15305736,80.375,82.51401136,88.875,82.51401136,88.875,145.21601899,93.625,145.21601899,93.625,256.88682072,95.875,99.0,0.7987985514144449,
29.0,50.04689973,62.75,87.3322158,70.25,87.3322158,70.25,154.21841665,72.75,154.21841665,72.75,268.18868335,77.5,82.375,0.8786216909818321,
385.25,94.6435544,535.5,163.68078658,628.0,163.68078658,628.0,282.87698509,656.875,37.1127188,817.25,64.30625086,859.0,929.625,0.6683442946457934,

377.625,
